Fusion_PVO_Name,Fusion_Attribute_Name,DW_Table_Name,DW_Column_Name,Fusion_PVO_Prefix,SHORT_TABLE_NAME
FscmTopModelAM.AnalyticsServiceAM.ValueSetTypedValuesTLPVO,MAXIMUMLENGTH,COM_FND_VS_VALUES_D,MAXIMUM_LENGTH,file_fscmtopmodelam_analyticsserviceam_valuesettypedvaluestlpvo-,VALUESETTYPEDVALUESTLPVO
FscmTopModelAM.AnalyticsServiceAM.ValueSetTypedValuesTLPVO,MAXIMUMVALUE,COM_FND_VS_VALUES_D,MAXIMUM_VALUE,file_fscmtopmodelam_analyticsserviceam_valuesettypedvaluestlpvo-,VALUESETTYPEDVALUESTLPVO
FscmTopModelAM.AnalyticsServiceAM.ValueSetTypedValuesTLPVO,MINIMUMVALUE,COM_FND_VS_VALUES_D,MINIMUM_VALUE,file_fscmtopmodelam_analyticsserviceam_valuesettypedvaluestlpvo-,VALUESETTYPEDVALUESTLPVO
FscmTopModelAM.AnalyticsServiceAM.ValueSetTypedValuesTLPVO,MODULEID,COM_FND_VS_VALUES_D,MODULE_ID,file_fscmtopmodelam_analyticsserviceam_valuesettypedvaluestlpvo-,VALUESETTYPEDVALUESTLPVO
FscmTopModelAM.AnalyticsServiceAM.ValueSetTypedValuesTLPVO,PRECISION,COM_FND_VS_VALUES_D,PRECISION,file_fscmtopmodelam_analyticsserviceam_valuesettypedvaluestlpvo-,VALUESETTYPEDVALUESTLPVO
FscmTopModelAM.AnalyticsServiceAM.ValueSetTypedValuesTLPVO,SCALE,COM_FND_VS_VALUES_D,SCALE,file_fscmtopmodelam_analyticsserviceam_valuesettypedvaluestlpvo-,VALUESETTYPEDVALUESTLPVO
FscmTopModelAM.AnalyticsServiceAM.ValueSetTypedValuesTLPVO,SECURITYENABLEDFLAG,COM_FND_VS_VALUES_D,SECURITY_ENABLED_FLAG,file_fscmtopmodelam_analyticsserviceam_valuesettypedvaluestlpvo-,VALUESETTYPEDVALUESTLPVO
FscmTopModelAM.AnalyticsServiceAM.ValueSetTypedValuesTLPVO,SORTORDER,COM_FND_VS_VALUES_D,SORT_ORDER,file_fscmtopmodelam_analyticsserviceam_valuesettypedvaluestlpvo-,VALUESETTYPEDVALUESTLPVO
FscmTopModelAM.AnalyticsServiceAM.ValueSetTypedValuesTLPVO,SOURCELANG,COM_FND_VS_VALUES_D,SOURCE_LANG,file_fscmtopmodelam_analyticsserviceam_valuesettypedvaluestlpvo-,VALUESETTYPEDVALUESTLPVO
FscmTopModelAM.AnalyticsServiceAM.ValueSetTypedValuesTLPVO,STARTDATEACTIVE,COM_FND_VS_VALUES_D,START_DATE_ACTIVE,file_fscmtopmodelam_analyticsserviceam_valuesettypedvaluestlpvo-,VALUESETTYPEDVALUESTLPVO
FscmTopModelAM.AnalyticsServiceAM.ValueSetTypedValuesTLPVO,SUMMARYFLAG,COM_FND_VS_VALUES_D,SUMMARY_FLAG,file_fscmtopmodelam_analyticsserviceam_valuesettypedvaluestlpvo-,VALUESETTYPEDVALUESTLPVO
FscmTopModelAM.AnalyticsServiceAM.ValueSetTypedValuesTLPVO,TRANSLATEDVALUE,COM_FND_VS_VALUES_D,TRANSLATED_VALUE,file_fscmtopmodelam_analyticsserviceam_valuesettypedvaluestlpvo-,VALUESETTYPEDVALUESTLPVO
FscmTopModelAM.AnalyticsServiceAM.ValueSetTypedValuesTLPVO,UPPERCASEONLYFLAG,COM_FND_VS_VALUES_D,UPPERCASE_ONLY_FLAG,file_fscmtopmodelam_analyticsserviceam_valuesettypedvaluestlpvo-,VALUESETTYPEDVALUESTLPVO
FscmTopModelAM.AnalyticsServiceAM.ValueSetTypedValuesTLPVO,VALIDATIONTYPE,COM_FND_VS_VALUES_D,VALIDATION_TYPE,file_fscmtopmodelam_analyticsserviceam_valuesettypedvaluestlpvo-,VALUESETTYPEDVALUESTLPVO
FscmTopModelAM.AnalyticsServiceAM.ValueSetTypedValuesTLPVO,VALUE,COM_FND_VS_VALUES_D,VALUE,file_fscmtopmodelam_analyticsserviceam_valuesettypedvaluestlpvo-,VALUESETTYPEDVALUESTLPVO
FscmTopModelAM.AnalyticsServiceAM.ValueSetTypedValuesTLPVO,VALUEDATATYPE,COM_FND_VS_VALUES_D,VALUE_DATA_TYPE,file_fscmtopmodelam_analyticsserviceam_valuesettypedvaluestlpvo-,VALUESETTYPEDVALUESTLPVO
FscmTopModelAM.AnalyticsServiceAM.ValueSetTypedValuesTLPVO,VALUEID,COM_FND_VS_VALUES_D,VALUE_ID,file_fscmtopmodelam_analyticsserviceam_valuesettypedvaluestlpvo-,VALUESETTYPEDVALUESTLPVO
FscmTopModelAM.AnalyticsServiceAM.ValueSetTypedValuesTLPVO,VALUEID1,COM_FND_VS_VALUES_D,VALUE_ID1,file_fscmtopmodelam_analyticsserviceam_valuesettypedvaluestlpvo-,VALUESETTYPEDVALUESTLPVO
FscmTopModelAM.AnalyticsServiceAM.ValueSetTypedValuesTLPVO,VALUESETCODE,COM_FND_VS_VALUES_D,VALUE_SET_CODE,file_fscmtopmodelam_analyticsserviceam_valuesettypedvaluestlpvo-,VALUESETTYPEDVALUESTLPVO
FscmTopModelAM.AnalyticsServiceAM.ValueSetTypedValuesTLPVO,VALUESETID,COM_FND_VS_VALUES_D,VALUE_SET_ID,file_fscmtopmodelam_analyticsserviceam_valuesettypedvaluestlpvo-,VALUESETTYPEDVALUESTLPVO
FscmTopModelAM.AnalyticsServiceAM.ValueSetTypedValuesTLPVO,VALUESETID1,COM_FND_VS_VALUES_D,VALUE_SET_ID1,file_fscmtopmodelam_analyticsserviceam_valuesettypedvaluestlpvo-,VALUESETTYPEDVALUESTLPVO
FscmTopModelAM.AnalyticsServiceAM.ValueSetTypedValuesTLPVO,VALUESUBTYPE,COM_FND_VS_VALUES_D,VALUE_SUBTYPE,file_fscmtopmodelam_analyticsserviceam_valuesettypedvaluestlpvo-,VALUESETTYPEDVALUESTLPVO
FscmTopModelAM.AnalyticsServiceAM.ValueSetTypedValuesTLPVO,ZEROFILLFLAG,COM_FND_VS_VALUES_D,ZERO_FILL_FLAG,file_fscmtopmodelam_analyticsserviceam_valuesettypedvaluestlpvo-,VALUESETTYPEDVALUESTLPVO
FscmTopModelAM.EgpItemsPublicModelAM.InventoryItem,ITEMCLASSTRANPEOITEMCLASSNAME,COM_ITEM_D,ITEM_CLASS_NAME,file_fscmtopmodelam_egpitemspublicmodelam_inventoryitem-,INVENTORYITEM
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,PERSONNAMEPEOLISTNAME,COM_EMPLOYEE_D,LIST_NAME,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,USERPEOUSERNAME,COM_EMPLOYEE_D,USER_NAME,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,PERSONPEOUSERGUID,COM_EMPLOYEE_D,USER_GUID,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,PERSONNAMEPEONAMETYPE,COM_EMPLOYEE_D,NAME_TYPE,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
FscmTopModelAM.PartiesAnalyticsAM.Customer,PARTYNUMBER,COM_CUSTOMER_D,PARTY_NUMBER,file_fscmtopmodelam_partiesanalyticsam_customer-,CUSTOMER
FscmTopModelAM.PartiesAnalyticsAM.Customer,COUNTRY,COM_CUSTOMER_D,COUNTRY,file_fscmtopmodelam_partiesanalyticsam_customer-,CUSTOMER
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,PERIODOFSERVICEPEOPERIODOFSERVICEID,COM_EMPLOYEE_D,PERIOD_OF_SERVICE_ID,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,PERIODOFSERVICEPEONOTIFIEDTERMINATIONDATE,COM_EMPLOYEE_D,NOTIFIED_TERMINATION_DATE,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
FscmTopModelAM.PrcPozPublicViewAM.SupplierPVO,SUPPLIERATTRIBUTEDATE1,COM_SUPPLIER_D,BLACKLISTED_DATE,file_fscmtopmodelam_prcpozpublicviewam_supplierpvo-,SUPPLIERPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractLineExtractPVO,LASTREVRECOGDATE,COM_CONTRACT_D,LAST_REV_RECOG_DATE,file_crmanalyticsam_crmextractam_okcbiccextractam_contractlineextractpvo-,CONTRACTLINEEXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractLineExtractPVO,OUTPUTTAXCLASSIFICATIONCODE,COM_CONTRACT_D,OUTPUT_TAX_CLASSIFICATION_CODE,file_crmanalyticsam_crmextractam_okcbiccextractam_contractlineextractpvo-,CONTRACTLINEEXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractLineExtractPVO,LASTUPDATELOGIN,COM_CONTRACT_D,LAST_UPDATE_LOGIN,file_crmanalyticsam_crmextractam_okcbiccextractam_contractlineextractpvo-,CONTRACTLINEEXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractHeaderExtractPVO,OVERALLRISKCODE,COM_CONTRACT_D,OVERALL_RISK_CODE,file_crmanalyticsam_crmextractam_okcbiccextractam_contractheaderextractpvo-,CONTRACTHEADEREXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractHeaderExtractPVO,MAJORVERSION,COM_CONTRACT_D,MAJOR_VERSION,file_crmanalyticsam_crmextractam_okcbiccextractam_contractheaderextractpvo-,CONTRACTHEADEREXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractLineExtractPVO,LASTUPDATEDBY,COM_CONTRACT_D,LAST_UPDATED_BY,file_crmanalyticsam_crmextractam_okcbiccextractam_contractlineextractpvo-,CONTRACTLINEEXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractHeaderExtractPVO,LASTUPDATEDATE,COM_CONTRACT_D,LAST_UPDATE_DATE,file_crmanalyticsam_crmextractam_okcbiccextractam_contractheaderextractpvo-,CONTRACTHEADEREXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractLineExtractPVO,ENDDATE,COM_CONTRACT_D,END_DATE,file_crmanalyticsam_crmextractam_okcbiccextractam_contractlineextractpvo-,CONTRACTLINEEXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractLineExtractPVO,CREATIONDATE,COM_CONTRACT_D,CREATION_DATE,file_crmanalyticsam_crmextractam_okcbiccextractam_contractlineextractpvo-,CONTRACTLINEEXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractLineExtractPVO,DATECANCELLED,COM_CONTRACT_D,DATE_CANCELLED,file_crmanalyticsam_crmextractam_okcbiccextractam_contractlineextractpvo-,CONTRACTLINEEXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractLineExtractPVO,UOMCODE,COM_CONTRACT_D,UOM_CODE,file_crmanalyticsam_crmextractam_okcbiccextractam_contractlineextractpvo-,CONTRACTLINEEXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractLineExtractPVO,TAXEXEMPTIONCONTROL,COM_CONTRACT_D,TAX_EXEMPTION_CONTROL,file_crmanalyticsam_crmextractam_okcbiccextractam_contractlineextractpvo-,CONTRACTLINEEXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractLineExtractPVO,CREATEDBY,COM_CONTRACT_D,CREATED_BY,file_crmanalyticsam_crmextractam_okcbiccextractam_contractlineextractpvo-,CONTRACTLINEEXTRACTPVO
FscmTopModelAM.ContractsCoreAM.ContractTypeP,CONTRACTTYPECONTRACTTYPEID,COM_CONTRACT_D,CONTRACT_TYPE_ID,file_fscmtopmodelam_contractscoream_contracttypep-,CONTRACTTYPEP
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractLineExtractPVO,MAJORVERSION,COM_CONTRACT_D,MAJOR_VERSION,file_crmanalyticsam_crmextractam_okcbiccextractam_contractlineextractpvo-,CONTRACTLINEEXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractHeaderExtractPVO,CONTRACTNUMBER,COM_CONTRACT_D,CONTRACT_NUMBER,file_crmanalyticsam_crmextractam_okcbiccextractam_contractheaderextractpvo-,CONTRACTHEADEREXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractHeaderExtractPVO,CURRENCYCODE,COM_CONTRACT_D,CURRENCY_CODE,file_crmanalyticsam_crmextractam_okcbiccextractam_contractheaderextractpvo-,CONTRACTHEADEREXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractHeaderExtractPVO,DATESIGNED,COM_CONTRACT_D,DATE_SIGNED,file_crmanalyticsam_crmextractam_okcbiccextractam_contractheaderextractpvo-,CONTRACTHEADEREXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractHeaderExtractPVO,HOLDREASONCODESETID,COM_CONTRACT_D,HOLD_REASON_CODE_SET_ID,file_crmanalyticsam_crmextractam_okcbiccextractam_contractheaderextractpvo-,CONTRACTHEADEREXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractLineExtractPVO,ID,COM_CONTRACT_D,ID,file_crmanalyticsam_crmextractam_okcbiccextractam_contractlineextractpvo-,CONTRACTLINEEXTRACTPVO
FscmTopModelAM.ContractsCoreAM.ContractTypeP,NAME,COM_CONTRACT_D,NAME,file_fscmtopmodelam_contractscoream_contracttypep-,CONTRACTTYPEP
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractHeaderExtractPVO,ID,COM_CONTRACT_D,ID,file_crmanalyticsam_crmextractam_okcbiccextractam_contractheaderextractpvo-,CONTRACTHEADEREXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractLineExtractPVO,LINETYPEID,COM_CONTRACT_D,LINE_TYPE_ID,file_crmanalyticsam_crmextractam_okcbiccextractam_contractlineextractpvo-,CONTRACTLINEEXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractHeaderExtractPVO,DATETERMINATED,COM_CONTRACT_D,DATE_TERMINATED,file_crmanalyticsam_crmextractam_okcbiccextractam_contractheaderextractpvo-,CONTRACTHEADEREXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractHeaderExtractPVO,OUTPUTTAXCLASSIFICATIONCODE,COM_CONTRACT_D,OUTPUT_TAX_CLASSIFICATION_CODE,file_crmanalyticsam_crmextractam_okcbiccextractam_contractheaderextractpvo-,CONTRACTHEADEREXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractLineExtractPVO,HOLDUNTILDATE,COM_CONTRACT_D,HOLD_UNTIL_DATE,file_crmanalyticsam_crmextractam_okcbiccextractam_contractlineextractpvo-,CONTRACTLINEEXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractHeaderExtractPVO,NETINVOICEFLAG,COM_CONTRACT_D,NET_INVOICE_FLAG,file_crmanalyticsam_crmextractam_okcbiccextractam_contractheaderextractpvo-,CONTRACTHEADEREXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractLineExtractPVO,DATETERMINATED,COM_CONTRACT_D,DATE_TERMINATED,file_crmanalyticsam_crmextractam_okcbiccextractam_contractlineextractpvo-,CONTRACTLINEEXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractLineExtractPVO,STSCODE,COM_CONTRACT_D,STS_CODE,file_crmanalyticsam_crmextractam_okcbiccextractam_contractlineextractpvo-,CONTRACTLINEEXTRACTPVO
FscmTopModelAM.ContractsCoreAM.ContractTypeP,CONTRACTTYPETRANSLATIONCONTRACTTYPEID,COM_CONTRACT_D,CONTRACT_TYPE_ID,file_fscmtopmodelam_contractscoream_contracttypep-,CONTRACTTYPEP
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractHeaderExtractPVO,LASTUPDATEDBY,COM_CONTRACT_D,LAST_UPDATED_BY,file_crmanalyticsam_crmextractam_okcbiccextractam_contractheaderextractpvo-,CONTRACTHEADEREXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractHeaderExtractPVO,DATEAPPROVED,COM_CONTRACT_D,DATE_APPROVED,file_crmanalyticsam_crmextractam_okcbiccextractam_contractheaderextractpvo-,CONTRACTHEADEREXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractLineExtractPVO,CUSTPONUMBER,COM_CONTRACT_D,CUST_PO_NUMBER,file_crmanalyticsam_crmextractam_okcbiccextractam_contractlineextractpvo-,CONTRACTLINEEXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractHeaderExtractPVO,LASTREVRECOGDATE,COM_CONTRACT_D,LAST_REV_RECOG_DATE,file_crmanalyticsam_crmextractam_okcbiccextractam_contractheaderextractpvo-,CONTRACTHEADEREXTRACTPVO
FscmTopModelAM.ContractsCoreAM.ContractLineTypesTLP1,LANGUAGE,COM_CONTRACT_D,LANGUAGE,file_fscmtopmodelam_contractscoream_contractlinetypestlp1-,CONTRACTLINETYPESTLP1
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractLineExtractPVO,EXEMPTCERTIFICATENUMBER,COM_CONTRACT_D,EXEMPT_CERTIFICATE_NUMBER,file_crmanalyticsam_crmextractam_okcbiccextractam_contractlineextractpvo-,CONTRACTLINEEXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractHeaderExtractPVO,ENDDATE,COM_CONTRACT_D,END_DATE,file_crmanalyticsam_crmextractam_okcbiccextractam_contractheaderextractpvo-,CONTRACTHEADEREXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractLineExtractPVO,LINEAMOUNT,COM_CONTRACT_D,LINE_AMOUNT,file_crmanalyticsam_crmextractam_okcbiccextractam_contractlineextractpvo-,CONTRACTLINEEXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractHeaderExtractPVO,STSCODE,COM_CONTRACT_D,STS_CODE,file_crmanalyticsam_crmextractam_okcbiccextractam_contractheaderextractpvo-,CONTRACTHEADEREXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractHeaderExtractPVO,DATETIMECANCELLED,COM_CONTRACT_D,DATETIME_CANCELLED,file_crmanalyticsam_crmextractam_okcbiccextractam_contractheaderextractpvo-,CONTRACTHEADEREXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractHeaderExtractPVO,CREATEDBY,COM_CONTRACT_D,CREATED_BY,file_crmanalyticsam_crmextractam_okcbiccextractam_contractheaderextractpvo-,CONTRACTHEADEREXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractLineExtractPVO,DNZCHRID,COM_CONTRACT_D,DNZ_CHR_ID,file_crmanalyticsam_crmextractam_okcbiccextractam_contractlineextractpvo-,CONTRACTLINEEXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractLineExtractPVO,STARTDATE,COM_CONTRACT_D,START_DATE,file_crmanalyticsam_crmextractam_okcbiccextractam_contractlineextractpvo-,CONTRACTLINEEXTRACTPVO
FscmTopModelAM.ContractsCoreAM.ContractLineTypesTLP1,NAME,COM_CONTRACT_D,NAME,file_fscmtopmodelam_contractscoream_contractlinetypestlp1-,CONTRACTLINETYPESTLP1
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractLineExtractPVO,EXEMPTREASONCODE,COM_CONTRACT_D,EXEMPT_REASON_CODE,file_crmanalyticsam_crmextractam_okcbiccextractam_contractlineextractpvo-,CONTRACTLINEEXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractHeaderExtractPVO,TAXEXEMPTIONCONTROL,COM_CONTRACT_D,TAX_EXEMPTION_CONTROL,file_crmanalyticsam_crmextractam_okcbiccextractam_contractheaderextractpvo-,CONTRACTHEADEREXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractLineExtractPVO,LINENUMBER,COM_CONTRACT_D,LINE_NUMBER,file_crmanalyticsam_crmextractam_okcbiccextractam_contractlineextractpvo-,CONTRACTLINEEXTRACTPVO
FscmTopModelAM.ContractsCoreAM.ContractTypesTLP1,CONTRACTTYPEID,COM_CONTRACT_D,CONTRACT_TYPE_ID,file_fscmtopmodelam_contractscoream_contracttypestlp1-,CONTRACTTYPESTLP1
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractHeaderExtractPVO,STARTDATE,COM_CONTRACT_D,START_DATE,file_crmanalyticsam_crmextractam_okcbiccextractam_contractheaderextractpvo-,CONTRACTHEADEREXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractHeaderExtractPVO,LASTUPDATELOGIN,COM_CONTRACT_D,LAST_UPDATE_LOGIN,file_crmanalyticsam_crmextractam_okcbiccextractam_contractheaderextractpvo-,CONTRACTHEADEREXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractHeaderExtractPVO,CREATIONDATE,COM_CONTRACT_D,CREATION_DATE,file_crmanalyticsam_crmextractam_okcbiccextractam_contractheaderextractpvo-,CONTRACTHEADEREXTRACTPVO
FscmTopModelAM.ContractsCoreAM.ContractLineTypesTLP1,LINETYPEID,COM_CONTRACT_D,LINE_TYPE_ID,file_fscmtopmodelam_contractscoream_contractlinetypestlp1-,CONTRACTLINETYPESTLP1
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractLineExtractPVO,LASTUPDATEDATE,COM_CONTRACT_D,LAST_UPDATE_DATE,file_crmanalyticsam_crmextractam_okcbiccextractam_contractlineextractpvo-,CONTRACTLINEEXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractHeaderExtractPVO,EXEMPTREASONCODE,COM_CONTRACT_D,EXEMPT_REASON_CODE,file_crmanalyticsam_crmextractam_okcbiccextractam_contractheaderextractpvo-,CONTRACTHEADEREXTRACTPVO
FscmTopModelAM.ContractsCoreAM.ContractTypesTLP1,NAME,COM_CONTRACT_D,NAME,file_fscmtopmodelam_contractscoream_contracttypestlp1-,CONTRACTTYPESTLP1
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractHeaderExtractPVO,AMENDMENTEFFECTIVEDATE,COM_CONTRACT_D,AMENDMENT_EFFECTIVE_DATE,file_crmanalyticsam_crmextractam_okcbiccextractam_contractheaderextractpvo-,CONTRACTHEADEREXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractHeaderExtractPVO,EXEMPTCERTIFICATENUMBER,COM_CONTRACT_D,EXEMPT_CERTIFICATE_NUMBER,file_crmanalyticsam_crmextractam_okcbiccextractam_contractheaderextractpvo-,CONTRACTHEADEREXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractLineExtractPVO,ATRISKYN,COM_CONTRACT_D,AT_RISK_YN,file_crmanalyticsam_crmextractam_okcbiccextractam_contractlineextractpvo-,CONTRACTLINEEXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractHeaderExtractPVO,HOLDREASONCODE,COM_CONTRACT_D,HOLD_REASON_CODE,file_crmanalyticsam_crmextractam_okcbiccextractam_contractheaderextractpvo-,CONTRACTHEADEREXTRACTPVO
CrmAnalyticsAM.CrmExtractAM.OkcBiccExtractAM.ContractHeaderExtractPVO,HOLDUNTILDATE,COM_CONTRACT_D,HOLD_UNTIL_DATE,file_crmanalyticsam_crmextractam_okcbiccextractam_contractheaderextractpvo-,CONTRACTHEADEREXTRACTPVO
FscmTopModelAM.PrjExtractAM.PjfBiccExtractAM.ProjectExtractPVO,PROJECTTRANSLANGPEONAME,COM_PROJECT_D,NAME,file_fscmtopmodelam_prjextractam_pjfbiccextractam_projectextractpvo-,PROJECTEXTRACTPVO
FscmTopModelAM.PrjExtractAM.PjfBiccExtractAM.ProjectTypeExtractPVO,PROJECTTYPEBASEPEOCAPITALCOSTTYPECODE,COM_PROJECT_D,CAPITAL_COST_TYPE_CODE,file_fscmtopmodelam_prjextractam_pjfbiccextractam_projecttypeextractpvo-,PROJECTTYPEEXTRACTPVO
FscmTopModelAM.PrjExtractAM.PjfBiccExtractAM.WorkTypeExtractPVO,WORKTYPEBASEPEOTPAMTTYPECODE,COM_PROJECT_D,TP_AMT_TYPE_CODE,file_fscmtopmodelam_prjextractam_pjfbiccextractam_worktypeextractpvo-,WORKTYPEEXTRACTPVO
FscmTopModelAM.PrjExtractAM.PjfBiccExtractAM.ProjectTypeExtractPVO,PROJECTTYPETRANSLANGPEOPROJECTTYPEID,COM_PROJECT_D,PROJECT_TYPE_ID,file_fscmtopmodelam_prjextractam_pjfbiccextractam_projecttypeextractpvo-,PROJECTTYPEEXTRACTPVO
FscmTopModelAM.PrjExtractAM.PjfBiccExtractAM.ProjectStatusExtractPVO,PROJECTSTATUSTRANSLANGPEOPROJECTSTATUSNAME,COM_PROJECT_D,PROJECT_STATUS_NAME,file_fscmtopmodelam_prjextractam_pjfbiccextractam_projectstatusextractpvo-,PROJECTSTATUSEXTRACTPVO
FscmTopModelAM.PrjExtractAM.PjfBiccExtractAM.ProjectExtractPVO,PROJECTBASEPEOPROJFUNCCURRENCYCODE,COM_PROJECT_D,PROJFUNC_CURRENCY_CODE,file_fscmtopmodelam_prjextractam_pjfbiccextractam_projectextractpvo-,PROJECTEXTRACTPVO
FscmTopModelAM.PrjExtractAM.PjfBiccExtractAM.ProjectTypeExtractPVO,PROJECTTYPEBASEPEOCOSTSCHOVERRIDEFLAG,COM_PROJECT_D,COST_SCH_OVERRIDE_FLAG,file_fscmtopmodelam_prjextractam_pjfbiccextractam_projecttypeextractpvo-,PROJECTTYPEEXTRACTPVO
FscmTopModelAM.PrjExtractAM.PjfBiccExtractAM.ProjectExtractPVO,PROJECTBASEPEOLASTUPDATEDBY,COM_PROJECT_D,LAST_UPDATED_BY,file_fscmtopmodelam_prjextractam_pjfbiccextractam_projectextractpvo-,PROJECTEXTRACTPVO
FscmTopModelAM.PrjExtractAM.PjfBiccExtractAM.ProjectTranslationExtractPVO,PROJECTTRANSLATIONPEONAME,COM_PROJECT_D,NAME,file_fscmtopmodelam_prjextractam_pjfbiccextractam_projecttranslationextractpvo-,PROJECTTRANSLATIONEXTRACTPVO
FscmTopModelAM.PrjExtractAM.PjfBiccExtractAM.ProjectExtractPVO,PROJECTBASEPEOCREATEDBY,COM_PROJECT_D,CREATED_BY,file_fscmtopmodelam_prjextractam_pjfbiccextractam_projectextractpvo-,PROJECTEXTRACTPVO
